76,76,com.liferay.portal:com.liferay.portal.impl,Maven,https://github.com/liferay/liferay-portal
1254,1254,org.apache.tomcat:coyote,Maven,https://github.com/apache/tomcat
3076,3076,com.orientechnologies:orientdb-server,Maven,https://github.com/orientechnologies/orientdb
2156,2156,org.apache.tika:tika-app,Maven,https://github.com/apache/tika
2603,2603,org.apache.opennlp:opennlp-tools,Maven,https://github.com/apache/opennlp
3176,3176,org.apache.tomcat:tomcat-util-scan,Maven,https://github.com/apache/tomcat
2182,2182,org.dojotoolkit:dojo,Maven,https://github.com/dojo/dojo
880,880,org.apache.nifi.registry:nifi-registry-core,Maven,https://github.com/apache/nifi-registry
3363,3363,org.apache.ranger:ranger-kafka-plugin,Maven,https://github.com/apache/ranger
219,219,org.apache.struts:struts2-core,Maven,https://github.com/apache/struts
667,667,org.wildfly.core:wildfly-embedded,Maven,https://github.com/wildfly/wildfly-core
3200,3200,org.richfaces.framework:richfaces-impl,Maven,https://github.com/richfaces/richfaces
3703,3703,io.dropwizard:dropwizard-validation,Maven,https://github.com/dropwizard/dropwizard
3177,3177,org.apache.tomcat:tomcat-jasper,Maven,https://github.com/apache/tomcat
2573,2573,org.apache.httpcomponents:httpclient,Maven,https://github.com/apache/httpcomponents-client
1858,1858,org.keycloak:keycloak-model-infinispan,Maven,https://github.com/keycloak/keycloak
3127,3127,io.netty:netty-codec-http,Maven,https://github.com/netty/netty
3105,3105,org.apache.jackrabbit:jackrabbit-webdav,Maven,https://github.com/apache/jackrabbit
2582,2582,org.apache.hadoop:hadoop-yarn-common,Maven,https://github.com/apache/hadoop
3676,3676,org.infinispan:infinispan-spring5-embedded,Maven,https://github.com/infinispan/infinispan
3115,3115,io.netty:netty-all,Maven,https://github.com/netty/netty
2247,2247,org.eclipse.jetty:jetty-http,Maven,https://github.com/eclipse/jetty.project
1400,1400,org.apache.shiro:shiro-crypto-cipher,Maven,https://github.com/apache/shiro
3110,3110,org.apache.sling:org.apache.sling.servlets.post,Maven,https://github.com/apache/sling-org-apache-sling-servlets-post
3325,3325,org.apache.wink:wink-assembly-aggregatejar-osgi,Maven,https://github.com/apache/wink
